id,created_at,text
807747502795538433,2016-12-11 00:43:06,@panthercliff  If you’re seeing Wofford @ TCU it’ll get our #BuzzCity game as soon as that’s over!
807747356313735168,2016-12-11 00:42:31,@BenStanford803 If you’re seeing Wofford @ TCU it’ll get our #BuzzCity game as soon as that’s over!
807746934723248128,2016-12-11 00:40:51,"RT @CaleWood: Game Time! @hornets @cavs 
#BuzzCity 
#EnterTheSwarm https://t.co/CmLTip7JWh"
807746870881779712,2016-12-11 00:40:35,"Tonight’s #CHAatCLE Starters:

@MKG14 
Marvin Williams
@CodyZeller 
@nicolas88batum 
@KembaWalker 

#BuzzCity https://t.co/I1a5sZNAAB"
807744627499560960,2016-12-11 00:31:41,Getting game ready 💪🏼 #BuzzCity https://t.co/zsGlppRy8a
807743852085968897,2016-12-11 00:28:36,RT @HornetsPR: The @hornets outscored Orlando 48-30 in the paint last night and are 8-2 when outscoring opponents in the paint this season.…
807743850680872960,2016-12-11 00:28:35,"RT @HornetsPR: The @hornets starters tonight: 
Walker, Batum, MKG, Williams &amp; Zeller
The lineup is a team-best 8-3 (.727) on the season. #B…"
807742339720609793,2016-12-11 00:22:35,RT @HornetsPR: The @hornets commit the least amount of fouls per game in the NBA at 16.6 #BuzzCity
807742338483322880,2016-12-11 00:22:35,RT @HornetsPR: The @hornets have outshot opponents from the free throw line in 21 of 23 games &amp; are 14-7 when attempting more free throws.…
807742337044664320,2016-12-11 00:22:34,RT @HornetsPR: The @hornets have 611 FTA (3rd best in NBA) &amp; only allowed 400 FTA (3rd best in NBA). CHA has shot NBA-best +211 more FTs th…
807741708586848256,2016-12-11 00:20:05,LET'S DO THIS. #BuzzCity https://t.co/S9ragPJK56
807741003352461313,2016-12-11 00:17:16,"🚨ALMOST GAME TIME🚨

#BuzzCity 🆚 #DefendtheLand 
📍 @TheQArena 
⌚️ 7:30pm EST
📺 @HornetsOnFSSE 
📻 @wfnz https://t.co/UeRJ9rbtQL"
807729127964876800,2016-12-10 23:30:05,"Take Notice with @tissot. It's almost game time. 
#ThisIsYourTime https://t.co/Vo9lmmA5qi"
807723959219273728,2016-12-10 23:09:33,Got Rickroll'd as soon as we walked in... #BuzzCity https://t.co/ldpl6uCqab
807722504617885696,2016-12-10 23:03:46,RT @HornetsPR: A good pregame read about @hornets Batum's play this week described by @rick_bonnell #BuzzCity https://t.co/rUjx9ajrcK
807703713850785793,2016-12-10 21:49:06,Perfection 👍🏼 Game day swag ready for tonight. #BuzzCity https://t.co/9kCycsteQu
807624285187637249,2016-12-10 16:33:29,"The Mobile Fan Shop will be at the Girl Tribe Pop Up Shop from 12-6pm today! Come see us! 
215 Southside Dr.… https://t.co/3iONg1JlWd"
807618429347840000,2016-12-10 16:10:13,"#STATURDAY Hornets are 6-3 on the road (tied 5th-best road record in @NBA), best start in 1st 9 away games since 6-… https://t.co/mgXSykLPMf"
807605570501038080,2016-12-10 15:19:07,GAME DAY! Our five-game east coast road trip begins TONIGHT🙌🏽 #BuzzCity https://t.co/J3OW9ScRff
807585687360765952,2016-12-10 14:00:06,Sessions with the spin-cycle and the bucket! 🔥👌🔥 @KumhoTireUSA #kumhotirereplay #ORLatCHA #buzzcity https://t.co/MiOQwD6jQw
807448508068491268,2016-12-10 04:55:00,"#ORLatCHA GAME RECAP: 
Hornets Easily Handle Orlando

https://t.co/UEWwJXwpFA

#BuzzCity https://t.co/GmMB5kZh3r"
807444733048029184,2016-12-10 04:40:00,“That’s who we are… a very unselfish team. We’re going to move the ball &amp; involve everybody”… https://t.co/zoUL0h00RH
807442313509277696,2016-12-10 04:30:23,Forever rookie-mates 👌 https://t.co/p8MQaucDga
807441210906263552,2016-12-10 04:26:00,"""Tonight was one of those nights we needed to give our starter a rest.”

https://t.co/tCXIQ9uUnE

#ORLatCHA |… https://t.co/RgEd0aTfo3"
807435791613968384,2016-12-10 04:04:28,"“I thought we came out and played with great intensity. Defensively we were great.

https://t.co/TixvkdoZ92… https://t.co/givCJldS3C"
807420541300666368,2016-12-10 03:03:52,🔥HIGHLIGHTS🔥 Hornets defeat the Magic 109-88! #BuzzCity https://t.co/wYr6lLzle7
807419780617605120,2016-12-10 03:00:51,"RT @BringBackTheBuz: Hanging w/ @nicolas88batum courtside tonight! First 7,500 get a Starting Lineup action figure on 12/23 for @Hornets ga…"
807418760550289408,2016-12-10 02:56:48,"Our @Sprite Player Of The Game is @nicolas88batum who finished with 16pt/9r/7a! 

#ORLatCHA | BuzzCity https://t.co/2Gqzgh0CBR"
807415384714477569,2016-12-10 02:43:23,"RT @HornetsOnFSSE: ""That's who we are. We are a very unselfish team.""

@nicolas88batum talks about his team sharing the ball and getting a…"
807410736800600065,2016-12-10 02:24:55,"LIVE: Head Coach Steve Clifford’s #ORLatCHA Postgame Press Conference

https://t.co/fWZYNUkwnZ

#BuzzCity"
807410665707151360,2016-12-10 02:24:38,Your @RockwellTools #Drilling3s total for the game #ORLatCHA #buzzcity https://t.co/2T0kxIzcuH
807408367597719552,2016-12-10 02:15:30,"FINAL : Hornets win, 109-88!!!

@MKG14 16pts/7reb
@nicolas88batum 16pts/9reb/7ast
@KembaWalker 15pts/5ast

#ORLatCHA | #BuzzCity"
807406803403145216,2016-12-10 02:09:17,🏀 @FSKPart3 with the dish to @spencerhawes00!! #ORLatCHA #BuzzCity https://t.co/5QmwFLthca
807406796092674048,2016-12-10 02:09:15,RT @HornetsPR: .@Hornets F @FSKPart3 just picked up his 4th assist of the game. Among 7-0 players he entered 2nd in NBA in APG at 2.7 (M. G…
807405863161896960,2016-12-10 02:05:33,😉 Reverse layup for @jlamb!!! #ORLatCHA #BuzzCity https://t.co/lyPDs3INPk
807404458833539074,2016-12-10 01:59:58,25 POINT LEAD. #BuzzCity https://t.co/n1m9ZVsx5h
807403791330910209,2016-12-10 01:57:19,😍 What a move by @marcobelinelli!!! #ORLatCHA #BuzzCity https://t.co/9vRC0ixbnF
807403510966800384,2016-12-10 01:56:12,There’s your #HORNETS95! Get 50% off @PapaJohnsNC ALL DAY tomorrow! #BuzzCity https://t.co/t7jZ1EIMiN
807402993301749760,2016-12-10 01:54:09,RT @PeteGuelli: The man at Power98 @Noleezy got his @nicolas88batum figure. Get yours Dec 23rd @spectrumcenter when we host the Bulls https…
807402939350401024,2016-12-10 01:53:56,"💥NEXT HOME GAME💥

📅 Tuesday, December 20th
🆚 @Lakers 
🎫 https://t.co/adWFWzIeuT

#BuzzCity https://t.co/4vwkFD4DJ7"
807402173827055616,2016-12-10 01:50:53,RT @HornetsPR: In 3-game double-double streak @hornets G @nicolas88batum averaging 14.3p/12.7r/7.3a per game. Tonight he has 16/9/7 at end…
807402172346494976,2016-12-10 01:50:53,RT @HornetsPR: .@hornets end 3Q with game-high lead of 21 points. Sessions leads CHA bench and had 8 of his 12 points in 3Q #BuzzCity
807401350694891522,2016-12-10 01:47:37,"END 3rd Q - Hornets up 91-70!!!

@MKG14 16pts/17reb
@nicolas88batum 16pt/9reb/7ast
@KembaWalker 15pts/5ast… https://t.co/LWVmffAjrh"
807399711959302144,2016-12-10 01:41:06,RT @HornetsPR: .@Hornets entered tonight with the 5th highest scoring bench in NBA (38.9ppg) and are outscoring ORL bench 25-13 here in the…
807399040245600256,2016-12-10 01:38:26,Long pass from @nicolas88batum to @marcobelinelli!! 👍 #ORLatCHA #BuzzCity https://t.co/NIpQU042jD
807398857810264064,2016-12-10 01:37:43,"RT @HornetsPR: Last 2 games, both @hornets wins, CHA has shot 9-39 from 3PT line (.231). Tonight, CHA is 7-15 from 3PT FG (.467) #BuzzCity"
807398329554440192,2016-12-10 01:35:37,"Another Orlando timeout...@hornets lead, 80-61, with 3:14 to go in the frame. @MKG14 with a game-high 16 points.

#ORLatCHA | #BuzzCity"
807397010030542848,2016-12-10 01:30:22,🔥 @KembaWalker THREEEEEEE!!! #ORLatCHA #BuzzCity https://t.co/8DkyMRZjlg
807396210193657856,2016-12-10 01:27:11,"Timeout Orlando! @hornets lead, 68-56, with 6:26 remaining in the third quarter: 

#ORLatCHA | #BuzzCity"
807395563503091712,2016-12-10 01:24:37,🔥🔥 @nicolas88batum drains another three!!! #ORLatCHA #BuzzCity https://t.co/l2j6cyXIs7
807394822965358594,2016-12-10 01:21:41,"RT @HornetsPR: .@hornets F @MKG14 has 16 points with 10:10 remaining in 3Q, already his 2nd highest scoring total of season #BuzzCity"
807390953396928512,2016-12-10 01:06:18,Halftime Update — Hornets lead the Magic 52-46 // 📊 And your @RockwellTools #Drilling3s Counter #ORLatCHA #buzzcity https://t.co/MuSN75YuTC
807390089353408512,2016-12-10 01:02:52,😍 @MKG14 takes it all the way for two!!! #ORLatCHA #BuzzCity https://t.co/CU77ssA7Tk
